1.04,7.81,8.2,10.8,7.9,665.0
1.04,7.81,8.2,10.8,7.9,666.0
1.04,7.81,8.2,10.8,7.9,665.0
1.04,7.81,8.3,10.8,7.9,664.0
1.04,7.81,8.2,10.7,7.9,664.0
1.04,7.81,8.3,10.7,7.9,665.0
1.04,7.81,8.3,10.7,7.9,664.0
1.04,7.81,8.3,10.7,7.9,664.0
1.04,7.81,8.3,10.7,7.9,662.0
1.04,7.81,8.3,10.6,7.9,661.0
1.04,7.81,8.3,10.6,8.0,660.0
1.04,7.81,8.3,10.5,7.9,660.0
1.04,7.81,8.3,10.4,7.9,659.0
1.04,7.8,8.4,10.3,7.9,659.0
1.05,8.11,8.3,10.3,7.9,659.0
1.05,8.11,8.3,10.2,7.9,659.0
1.05,8.11,8.3,10.1,7.9,659.0
1.04,7.8,8.3,10.1,7.9,660.0
1.04,7.8,8.3,10.0,7.9,662.0
1.04,7.8,8.4,9.9,7.9,661.0
1.04,7.8,8.3,9.8,7.9,662.0
1.04,7.8,8.3,9.8,7.9,663.0
1.04,7.8,8.3,9.7,7.9,664.0
1.04,7.8,8.3,9.6,7.9,663.0
1.04,7.8,8.3,9.6,7.9,664.0
1.04,7.8,8.3,9.5,7.9,663.0
1.04,7.8,8.3,9.5,7.9,648.0
1.04,7.8,8.3,9.4,7.9,618.0
1.04,7.8,8.2,9.4,7.9,642.0
1.04,7.8,8.3,9.4,7.9,656.0
1.04,7.8,8.3,9.3,7.9,660.0
1.04,7.8,8.2,9.3,7.9,666.0
1.04,7.8,8.2,9.3,7.9,666.0
1.05,8.11,8.3,9.3,7.9,667.0
1.04,7.8,8.2,9.2,7.9,667.0
1.04,7.8,8.2,9.2,7.9,667.0
1.04,7.8,8.3,9.2,7.9,668.0
1.05,8.11,8.2,9.1,7.9,668.0
1.05,8.11,8.1,9.2,7.8,670.0
1.05,8.11,8.1,9.1,7.8,670.0
1.05,8.11,8.2,9.2,7.9,670.0
1.05,8.11,8.1,9.1,7.8,670.0
1.05,8.11,8.2,9.1,7.8,671.0
1.05,8.1,8.1,9.2,7.8,672.0
1.05,8.1,8.2,9.1,7.8,672.0
1.05,8.1,8.2,9.1,7.8,672.0
1.05,8.1,8.2,9.1,7.8,671.0
1.05,8.1,8.2,9.1,7.9,671.0
1.05,8.1,8.2,9.1,7.9,671.0
1.05,8.1,8.3,9.1,7.8,671.0
1.05,8.1,8.2,9.1,7.8,671.0
1.05,8.1,8.2,9.1,7.9,671.0
1.05,8.1,8.3,9.1,7.9,670.0
1.05,8.1,8.2,9.1,7.9,671.0
1.05,8.1,8.2,9.1,7.9,671.0
1.05,8.1,8.3,9.1,7.9,670.0
1.05,8.1,8.3,9.1,7.9,668.0
1.06,8.42,8.3,9.1,7.9,669.0
1.06,8.42,8.3,9.1,7.9,667.0
1.06,8.41,8.3,9.1,7.9,668.0
1.06,8.41,8.4,9.1,7.9,665.0
1.06,8.41,8.4,8.5,7.9,666.0
1.06,8.41,8.4,8.9,7.9,665.0
1.06,8.41,8.4,9.2,7.9,666.0
1.07,8.73,8.4,9.2,7.9,664.0
1.07,8.73,8.5,9.2,7.9,663.0
1.07,8.73,8.4,9.2,7.9,662.0
1.08,9.06,8.6,9.3,7.9,475.0
1.08,9.06,8.6,9.3,7.9,656.0
1.09,9.4,8.6,9.3,7.9,655.0
1.1,9.74,8.7,9.3,7.9,651.0
1.11,10.1,8.7,9.3,7.9,648.0
1.12,10.5,8.8,9.3,7.9,645.0
1.14,11.2,8.9,9.3,8.0,643.0
1.17,12.4,9.3,9.3,8.0,636.0
1.19,13.2,9.4,9.3,8.0,632.0
1.24,15.4,9.8,9.3,8.1,626.0
1.28,17.3,10.0,9.4,8.1,624.0
1.29,17.8,10.0,9.4,8.1,621.0
1.3,18.3,10.0,9.4,8.1,606.0
1.3,18.3,9.9,9.4,8.1,591.0
1.31,18.8,9.9,9.5,8.1,583.0
1.33,19.9,9.8,9.5,8.1,574.0
1.36,21.5,9.6,9.6,8.1,576.0
1.4,23.8,9.4,9.6,8.0,591.0
1.43,25.6,9.1,9.7,8.0,616.0
1.48,28.2,9.0,9.7,8.0,629.0
1.51,29.4,9.1,9.8,8.0,632.0
1.53,30.0,9.1,9.8,8.0,631.0
1.56,31.0,9.1,9.8,8.0,359.0
1.57,31.3,9.2,9.8,8.0,612.0
1.58,31.6,9.2,9.8,8.1,634.0
1.58,31.6,9.2,9.8,8.1,634.0
1.57,31.3,9.3,9.8,8.1,633.0
1.57,31.3,9.4,9.9,8.1,627.0
1.56,31.0,9.5,9.9,8.1,632.0
1.54,30.4,9.6,10.0,8.1,621.0
1.53,30.0,9.6,9.9,8.1,630.0
1.52,29.7,9.7,9.9,8.2,626.0
1.5,29.1,9.8,9.9,8.2,624.0
1.49,28.7,9.8,9.9,8.2,623.0
1.48,28.2,9.9,9.9,8.2,624.0
1.47,27.7,9.9,9.8,8.2,623.0
1.46,27.1,10.0,9.8,8.2,621.0
1.45,26.6,10.0,9.8,8.2,621.0
1.44,26.1,10.0,9.8,8.2,618.0
1.43,25.6,10.1,9.8,8.2,613.0
1.42,25.1,10.1,9.7,8.2,608.0
1.41,24.4,10.2,9.7,8.2,605.0
1.41,24.4,10.2,9.7,8.2,601.0
1.4,23.8,10.2,9.6,8.2,598.0
1.4,23.8,10.2,9.6,8.2,594.0
1.4,23.8,10.3,9.5,8.2,589.0
1.4,23.8,10.3,9.4,8.2,585.0
1.41,24.4,10.3,9.4,8.2,580.0
1.42,25.1,10.4,9.3,8.2,572.0
1.44,26.1,10.4,9.3,8.2,567.0
1.45,26.6,10.5,9.2,8.2,560.0
1.47,27.7,10.6,9.1,8.2,555.0
1.53,30.0,10.7,9.1,8.2,551.0
1.6,32.3,10.7,9.1,8.2,546.0
1.68,35.4,10.7,9.0,8.2,545.0
1.72,37.0,10.7,9.1,8.2,537.0
1.74,37.8,10.6,9.0,8.2,528.0
1.76,38.6,10.6,9.0,8.2,523.0
1.77,39.0,10.6,8.9,8.2,517.0
1.81,40.6,10.6,8.9,8.2,510.0
1.85,42.3,10.6,8.9,8.2,500.0
1.89,43.9,10.6,8.9,8.1,491.0
1.92,45.2,10.7,8.9,8.1,481.0
1.95,46.5,10.7,8.9,8.1,471.0
1.96,46.9,10.7,8.9,8.1,463.0
1.96,46.9,10.8,8.9,8.1,457.0
1.95,46.5,10.8,8.9,8.1,450.0
1.93,45.6,10.8,8.9,8.1,447.0
1.91,44.8,10.8,8.9,8.1,445.0
1.88,43.5,10.9,8.9,8.1,442.0
1.85,42.3,10.9,8.9,8.1,440.0
1.83,41.4,10.9,8.8,8.1,438.0
1.8,40.2,10.9,8.8,8.1,436.0
1.78,39.4,10.9,8.8,8.1,436.0
1.75,38.2,10.9,8.8,8.1,436.0
1.73,37.4,10.9,8.8,8.1,438.0
1.71,36.6,10.9,8.8,8.1,440.0
1.69,35.8,10.9,8.8,8.1,441.0
1.67,35.0,10.9,8.7,8.1,443.0
1.66,34.6,10.9,8.8,8.1,446.0
1.64,33.8,10.9,8.7,8.1,449.0
1.63,33.5,10.9,8.7,8.1,450.0
1.61,32.7,10.9,8.7,8.1,452.0
1.6,32.3,10.9,8.7,8.1,454.0
1.58,31.6,10.9,8.7,8.1,457.0
1.58,31.6,10.9,8.7,8.1,459.0
1.57,31.3,10.8,8.7,8.1,459.0
1.56,31.0,10.8,8.7,8.1,460.0
1.55,30.7,10.8,8.7,8.1,461.0
1.54,30.3,10.8,8.7,8.1,463.0
1.54,30.3,10.8,8.7,8.1,464.0
1.53,30.0,10.7,8.7,8.0,461.0
1.52,29.7,10.7,8.7,8.0,461.0
1.52,29.7,10.6,8.7,8.0,461.0
1.51,29.4,10.6,8.7,8.0,461.0
1.5,29.1,10.6,8.7,8.0,461.0
1.49,28.7,10.5,8.7,8.0,460.0
1.49,28.7,10.5,8.7,8.0,455.0
1.49,28.7,10.4,8.7,8.0,456.0
1.48,28.2,10.4,8.6,8.0,456.0
1.48,28.2,10.4,8.7,8.0,454.0
1.48,28.2,10.4,8.6,7.9,450.0
1.48,28.2,10.3,8.6,7.9,451.0
1.47,27.6,10.3,8.7,7.9,447.0
1.47,27.6,10.2,8.6,7.9,443.0
1.47,27.6,10.2,8.6,7.9,446.0
1.46,27.1,10.2,8.6,7.9,446.0
1.46,27.1,10.1,8.7,7.9,443.0
1.46,27.1,10.1,8.7,7.9,442.0
1.46,27.1,10.1,8.7,7.9,446.0
1.45,26.6,10.1,8.8,7.9,445.0
1.45,26.6,10.1,8.8,7.9,447.0
1.44,26.1,10.0,8.9,7.9,448.0
1.44,26.1,10.1,8.9,7.9,450.0
1.43,25.6,10.1,9.0,7.9,451.0
1.43,25.6,10.1,9.2,7.9,452.0
1.42,25.0,10.1,9.3,7.9,454.0
1.42,25.0,10.2,9.5,8.0,458.0
1.42,25.0,10.2,9.5,8.0,458.0
1.42,25.0,10.2,9.6,8.0,457.0
1.41,24.4,10.2,9.7,8.0,460.0
1.41,24.4,10.2,9.9,8.0,460.0
1.41,24.4,10.2,10.0,8.0,464.0
1.4,23.8,10.2,10.0,8.0,466.0
1.4,23.8,10.2,10.0,8.0,469.0
1.39,23.2,10.2,10.1,8.0,470.0
1.39,23.2,10.2,10.1,8.0,473.0
1.39,23.2,10.2,10.1,8.1,476.0
1.38,22.6,10.2,10.2,8.1,480.0
1.38,22.6,10.2,10.3,8.1,483.0
1.38,22.6,10.2,10.3,8.1,485.0
1.38,22.6,10.2,10.3,8.1,489.0
1.38,22.6,10.1,10.3,8.1,491.0
1.37,22.0,10.1,10.4,8.1,497.0
1.37,22.0,10.1,10.4,8.1,495.0
1.36,21.5,10.0,10.4,8.1,499.0
1.36,21.5,10.0,10.3,8.1,503.0
1.36,21.5,9.9,10.3,8.1,504.0
1.36,21.5,9.8,10.2,8.1,507.0
1.35,20.9,9.8,10.1,8.1,511.0
1.35,20.9,9.8,10.1,8.1,515.0
1.35,20.9,9.7,10.0,8.1,518.0
1.35,20.9,9.6,9.9,8.0,522.0
1.34,20.4,9.6,9.9,8.0,523.0
1.34,20.4,9.5,9.8,8.0,526.0
1.34,20.4,9.5,9.7,8.0,530.0
1.34,20.4,9.4,9.7,8.0,531.0
1.33,19.8,9.3,9.6,8.0,534.0
1.33,19.8,9.3,9.6,8.0,538.0
1.33,19.8,9.3,9.5,8.0,539.0
1.33,19.8,9.2,9.5,8.0,542.0
1.32,19.3,9.2,9.5,8.0,546.0
1.32,19.3,9.1,9.5,8.0,546.0
1.32,19.3,9.1,9.5,8.0,548.0
1.31,18.7,9.1,9.4,8.0,552.0
1.31,18.7,9.1,9.5,8.0,554.0
1.31,18.7,9.0,9.5,8.0,555.0
1.31,18.7,9.0,9.5,8.0,557.0
1.3,18.2,9.0,9.5,8.0,558.0
1.3,18.2,9.0,9.4,8.0,562.0
1.3,18.2,9.0,9.5,8.0,563.0
1.3,18.2,9.0,9.5,8.0,566.0
1.3,18.2,9.0,9.5,7.9,568.0
1.29,17.7,9.0,9.5,8.0,570.0
1.29,17.7,8.9,9.5,7.9,571.0
1.29,17.7,8.9,9.5,8.0,573.0
1.29,17.7,8.9,9.5,8.0,573.0
1.29,17.7,8.9,9.5,8.0,575.0
1.28,17.2,8.9,9.5,8.0,575.0
1.28,17.2,8.9,9.5,8.0,576.0
1.28,17.2,8.9,9.5,8.0,577.0
1.28,17.2,8.8,9.5,8.0,578.0
1.27,16.7,8.8,9.5,8.0,581.0
1.27,16.7,8.8,9.5,8.0,581.0
1.27,16.7,8.7,9.5,7.9,580.0
1.27,16.7,8.7,9.5,7.9,583.0
1.27,16.7,8.6,9.5,7.9,582.0
1.26,16.3,8.6,9.5,7.9,585.0
1.26,16.3,8.5,9.5,7.9,585.0
1.26,16.3,8.4,9.5,7.9,585.0
1.26,16.3,8.4,9.5,7.9,587.0
1.25,15.8,8.3,9.5,7.9,587.0
1.25,15.8,8.3,9.5,7.9,588.0
1.25,15.8,8.2,9.5,7.9,589.0
1.25,15.8,8.2,9.6,7.9,589.0
1.25,15.8,8.1,9.5,7.9,590.0
1.25,15.8,8.1,9.5,7.9,591.0
1.25,15.8,8.0,9.6,7.9,592.0
1.25,15.8,7.9,9.5,7.9,591.0
1.24,15.3,7.9,9.5,7.9,592.0
1.24,15.3,7.9,9.5,7.9,594.0
1.24,15.3,7.9,9.6,7.9,594.0
1.24,15.3,7.8,9.5,7.9,595.0
1.24,15.3,7.8,9.5,7.9,595.0
1.24,15.3,7.7,9.5,7.8,597.0
1.23,14.9,7.7,9.5,7.9,598.0
1.23,14.9,7.6,9.6,7.9,598.0
1.23,14.9,7.7,9.5,7.9,599.0
1.23,14.9,7.6,9.6,7.8,600.0
1.23,14.9,7.5,9.6,7.8,600.0
1.23,14.9,7.5,9.6,7.8,602.0
1.23,14.9,7.5,9.6,7.8,602.0
1.23,14.9,7.4,9.6,7.8,601.0
1.22,14.4,7.4,9.6,7.8,604.0
1.22,14.4,7.4,9.7,7.8,604.0
1.22,14.4,7.4,9.7,7.8,605.0
1.22,14.4,7.4,9.8,7.8,605.0
1.22,14.4,7.4,9.8,7.8,606.0
1.22,14.4,7.4,10.0,7.8,605.0
1.21,14.0,7.4,10.0,7.9,607.0
1.21,14.0,7.4,10.1,7.9,608.0
1.21,14.0,7.4,10.2,7.9,608.0
1.21,14.0,7.5,10.3,7.9,609.0
1.21,14.0,7.6,10.4,7.9,608.0
1.21,14.0,7.6,10.5,7.9,609.0
1.21,14.0,7.7,10.6,7.9,610.0
1.21,14.0,7.8,10.7,7.9,609.0
1.2,13.5,7.9,10.8,8.0,611.0
1.21,14.0,8.0,10.8,8.0,611.0
1.2,13.5,8.1,10.9,8.0,612.0
1.2,13.5,8.2,11.0,8.1,613.0
1.2,13.5,8.3,11.0,8.1,612.0
1.2,13.5,8.4,11.1,8.1,612.0
1.2,13.5,8.4,11.1,8.1,612.0
1.2,13.5,8.6,11.2,8.1,613.0
1.2,13.5,8.7,11.2,8.1,613.0
1.2,13.5,8.7,11.3,8.1,615.0
1.2,13.5,8.8,11.3,8.2,615.0
1.2,13.5,8.8,11.3,8.2,615.0
1.2,13.5,8.9,11.3,8.2,615.0
1.19,13.1,8.9,11.3,8.2,616.0
1.19,13.1,8.9,11.3,8.2,616.0
1.19,13.1,8.9,11.3,8.2,617.0
1.19,13.1,8.8,11.2,8.2,616.0
1.19,13.1,8.8,11.2,8.2,617.0
1.19,13.1,8.8,11.1,8.2,618.0
1.19,13.1,8.7,11.1,8.2,618.0
1.18,12.7,8.7,11.0,8.2,619.0
1.18,12.7,8.6,10.9,8.2,619.0
1.18,12.7,8.5,10.8,8.1,621.0
1.18,12.7,8.5,10.7,8.1,622.0
1.18,12.7,8.4,10.6,8.1,622.0
1.18,12.7,8.3,10.5,8.1,623.0
1.18,12.7,8.2,10.5,8.1,623.0
1.18,12.7,8.2,10.4,8.1,624.0
1.18,12.7,8.1,10.4,8.0,624.0
1.17,12.3,8.0,10.3,8.0,625.0
1.17,12.3,8.0,10.2,8.0,625.0
1.17,12.3,7.9,10.2,8.0,626.0
1.17,12.3,7.9,10.1,8.0,626.0
1.17,12.3,7.7,10.1,8.0,627.0
1.17,12.3,7.8,10.1,8.0,627.0
1.17,12.3,7.7,10.1,8.0,627.0
1.17,12.3,7.7,10.0,8.0,629.0
1.17,12.3,7.6,10.0,7.9,630.0
1.16,11.9,7.6,10.0,7.9,630.0
1.16,11.9,7.6,10.0,7.9,630.0
1.16,11.9,7.6,10.0,7.9,630.0
1.16,11.9,7.5,10.0,7.9,631.0
1.16,11.9,7.5,10.0,7.9,632.0
1.16,11.9,7.5,10.0,7.9,631.0
1.16,11.9,7.4,10.0,7.9,631.0
1.16,11.9,7.4,10.0,7.9,632.0
1.16,11.9,7.4,10.0,7.9,632.0
1.16,11.9,7.4,10.0,7.9,633.0
1.16,11.9,7.4,10.0,7.9,634.0
1.15,11.5,7.4,10.0,7.9,633.0
1.15,11.5,7.3,10.0,7.9,633.0
1.15,11.5,7.3,10.1,7.9,634.0
1.15,11.5,7.3,10.1,7.9,634.0
1.15,11.5,7.2,10.1,7.9,634.0
1.15,11.5,7.2,10.1,7.9,634.0
1.15,11.5,7.2,10.1,7.8,635.0
1.15,11.5,7.2,10.1,7.8,636.0
1.14,11.1,7.1,10.1,7.8,635.0
1.14,11.1,7.1,10.1,7.8,635.0
1.14,11.1,7.1,10.1,7.8,635.0
1.13,10.7,7.1,10.2,7.8,637.0
1.13,10.7,7.1,10.2,7.8,637.0
1.13,10.7,7.1,10.2,7.8,636.0
1.13,10.7,7.0,10.2,7.8,636.0
1.13,10.7,7.0,10.2,7.8,637.0
1.12,10.4,7.0,10.2,7.8,638.0
1.12,10.4,7.0,10.2,7.8,638.0
1.12,10.4,7.0,10.2,7.8,638.0
1.12,10.4,7.0,10.2,7.8,638.0
1.12,10.4,6.9,10.2,7.8,639.0
1.12,10.4,6.9,10.1,7.8,638.0
1.12,10.4,6.9,10.1,7.8,638.0
1.12,10.4,6.8,10.1,7.8,639.0
1.12,10.4,6.8,10.2,7.8,638.0
1.12,10.4,6.8,10.1,7.8,639.0
1.12,10.4,6.8,10.1,7.8,639.0
1.12,10.4,6.7,10.1,7.8,640.0
1.12,10.4,6.7,10.1,7.8,640.0
1.12,10.4,6.6,10.1,7.8,640.0
1.12,10.4,6.6,10.1,7.8,641.0
1.11,10.0,6.6,10.1,7.8,641.0
1.11,10.0,6.6,10.1,7.8,641.0
1.12,10.4,6.6,10.2,7.8,642.0
1.11,10.0,6.6,10.2,7.8,641.0
1.11,10.0,6.6,10.2,7.8,641.0
1.11,10.0,6.6,10.3,7.8,643.0
1.11,10.0,6.6,10.4,7.8,642.0
1.11,10.0,6.6,10.5,7.8,643.0
1.11,10.0,6.6,10.5,7.8,643.0
1.11,10.0,6.7,10.7,7.8,643.0
1.11,10.0,6.7,10.8,7.8,643.0
1.11,10.0,6.8,10.9,7.8,642.0
1.11,10.0,6.9,11.0,7.9,643.0
1.11,10.0,6.9,11.1,7.9,642.0
1.11,10.0,7.0,11.2,7.9,642.0
1.11,10.0,7.1,11.3,7.9,643.0
1.11,10.0,7.2,11.4,8.0,642.0
1.11,10.0,7.3,11.4,8.0,642.0
1.11,10.0,7.4,11.5,8.0,641.0
1.1,9.66,7.5,11.6,8.0,641.0
1.1,9.66,7.5,11.6,8.0,642.0
1.1,9.66,7.6,9.7,8.1,641.0
1.1,9.66,7.7,11.5,8.0,642.0
1.1,9.66,7.8,11.7,8.1,642.0
1.1,9.66,7.9,11.8,8.1,641.0
1.1,9.66,8.0,11.9,8.1,642.0
1.1,9.66,8.1,11.9,8.1,641.0
1.1,9.66,8.2,11.9,8.1,642.0
1.1,9.66,8.2,12.0,8.2,642.0
1.1,9.66,8.3,12.0,8.2,641.0
1.1,9.66,8.3,11.9,8.2,642.0
1.1,9.66,8.2,11.9,8.2,641.0
1.1,9.66,8.2,11.9,8.2,642.0
1.1,9.66,8.2,11.8,8.2,642.0
1.09,9.32,8.1,11.7,8.2,642.0
1.1,9.66,8.1,11.6,8.2,642.0
1.09,9.32,8.0,11.5,8.1,643.0
1.09,9.32,7.9,11.4,8.1,643.0
1.09,9.32,7.9,11.3,8.1,644.0
1.09,9.32,7.8,11.2,8.1,645.0
1.09,9.32,7.6,11.2,8.1,645.0
1.09,9.32,7.5,11.1,8.1,646.0
1.09,9.31,7.4,10.9,8.0,647.0
1.09,9.31,7.3,10.8,8.0,648.0
1.09,9.31,7.2,10.8,8.0,648.0
1.09,9.31,7.2,10.7,8.0,648.0
1.09,9.31,7.0,10.6,8.0,649.0
1.09,9.31,6.9,10.6,7.9,650.0
1.08,8.98,6.9,10.5,7.9,650.0
1.08,8.98,6.8,10.4,7.9,651.0
1.08,8.98,6.7,10.4,7.9,652.0
1.08,8.98,6.6,10.3,7.8,652.0
1.08,8.98,6.6,10.3,7.8,652.0
1.08,8.98,6.4,10.3,7.8,652.0
1.08,8.98,6.4,10.3,7.8,653.0
1.08,8.98,6.3,10.3,7.8,652.0
1.08,8.98,6.3,10.3,7.8,653.0
1.08,8.98,6.3,10.2,7.8,654.0
1.07,8.98,6.3,10.2,7.8,653.0
1.07,8.98,6.3,10.2,7.8,655.0
1.06,8.65,6.3,10.2,7.8,655.0
1.06,8.65,6.2,10.2,7.7,655.0
1.06,8.65,6.3,10.2,7.8,655.0
1.06,8.65,6.3,10.2,7.8,655.0
1.06,8.65,6.2,10.1,7.8,655.0
1.06,8.65,6.2,10.2,7.7,655.0
1.06,8.65,6.2,10.1,7.8,655.0
1.06,8.65,6.2,10.1,7.7,655.0
1.06,8.65,6.2,10.1,7.7,656.0
1.06,8.65,6.2,10.1,7.7,655.0
